Date,Price,Open,High,Low,Change %,diff_1,label,sma,ema,cma,macd,macd_s,macd_h,roc,rsi,Bollinger_up,Bollinger_down,cci,diff_n,Momentum
2013-09-25,1.3526,1.3473,1.3538,1.3461,0.39%,0.0052,0.0,1.33262,1.3515378787400256,1.316746875,0.0065486665060188,0.0042302925315696,0.0023183739744491,0.0002958142286643,72.0339187072773,1.3600851626227626,1.3051548373772373,92.25830349195788,0.0053,99.97043606799704
2013-09-26,1.3489,1.3526,1.3529,1.3471,-0.27%,-0.0037,2.0,1.33386,1.3495087412476985,1.3169134715025907,0.0065477426378552,0.0046937825528267,0.0018539600850285,-0.003030303030303,62.81710461465725,1.3619380416171196,1.3057819583828805,77.87827274430488,0.0128999999999999,99.74120082815735
2013-09-27,1.3522,1.3487,1.3565,1.3473,0.24%,0.0033,0.0,1.33536,1.3515789402879306,1.3170953608247422,0.0067356485230505,0.0051021557468715,0.001633492776179,-0.0001478852410529,67.1434912057141,1.3640147066033903,1.30670529339661,80.1963488563786,0.0035999999999998,100.21492625805975
2013-09-30,1.3526,1.348,1.3557,1.3468,0.03%,0.0003999999999999,2.0,1.33703,1.3523643708356765,1.317277435897436,0.0068380175382543,0.005449328105148,0.0013886894331062,0.0024457125917142,67.66961382016953,1.36561222487749,1.30844777512251,71.23295914699857,0.0056,100.38592845480186
2013-10-01,1.3526,1.3528,1.359,1.3517,0.00%,0.0,0.0,1.33881,1.3525456240390024,1.3174576530612243,0.0068402950568526,0.0057275214954889,0.0011127735613636,0.0038592845480184,67.66961382016953,1.36656205255567,1.31105794744433,76.5559578866968,0.0046999999999999,100.0
2013-10-02,1.3579,1.3527,1.3609,1.3509,0.39%,0.0053,1.0,1.34066,1.3566643747782317,1.3176629441624368,0.0071869193798927,0.0060194010723697,0.001167518307523,0.0039183794174183,74.79059504779482,1.3683178645900989,1.313002135409901,78.87010625232722,-0.0055,100.66721031951961
2013-10-03,1.3618,1.3577,1.3646,1.3576,0.29%,0.0038999999999997,1.0,1.34315,1.3606148557180535,1.3178858585858586,0.0076877000389141,0.0063530608656786,0.0013346391732355,0.0095633479131143,78.76226992374316,1.3688406700246571,1.317459329975343,94.56142658132484,-0.0097999999999998,100.70995414879454
2013-10-04,1.3558,1.3618,1.3632,1.3538,-0.44%,-0.006,0.0,1.34504,1.35691112055032,1.3180763819095476,0.0075138079622054,0.006585210284984,0.0009285976772214,0.0026623280579794,61.54889880138428,1.368395864810635,1.3216841351893651,71.7552654618394,-0.0015999999999998,100.23658139878751
2013-10-07,1.3582,1.3556,1.3592,1.3542,0.18%,0.0024000000000001,0.0,1.3466749999999998,1.3579025662808433,1.318277,0.0074833932814541,0.006764846884278,0.0007185463971761,0.0041401744787816,65.0720309982492,1.3688181586203103,1.3245318413796894,64.473522479319,-0.0020999999999999,100.41401744787817
2013-10-08,1.3573,1.3583,1.3609,1.3558,-0.07%,-0.0009000000000001,0.0,1.3481999999999998,1.3574390537571177,1.318471144278607,0.007302488408712,0.0068723751891648,0.0004301132195472,0.0034747892946916,62.59056568746911,1.3687215163079864,1.3276784836920132,64.32766700103456,-0.0049999999999998,99.95581412475144
2013-10-09,1.3524,1.3573,1.3605,1.3486,-0.36%,-0.0048999999999999,0.0,1.34926,1.353562858559335,1.318639108910891,0.0066866513897978,0.0068352304292914,-0.0001485790394935,-0.0040503718977833,50.49415703461238,1.3682145050887091,1.3303054949112911,32.72858139947413,0.0010999999999998,99.30973711264504
2013-10-10,1.352,1.3524,1.3546,1.3488,-0.03%,-0.0003999999999999,2.0,1.350365,1.352360659667539,1.3188034482758622,0.0060960480115623,0.0066873939457456,-0.0005913459341832,-0.0071963577617857,49.5914104542229,1.367002468810521,1.3337275311894792,12.31832665432414,0.0155999999999998,99.71972267296063
2013-10-11,1.3542,1.3519,1.3582,1.3517,0.16%,0.0021999999999999,2.0,1.351605,1.353775536846355,1.3189769607843138,0.0057393525099642,0.0064977856585893,-0.000758433148625,-0.0011801150612183,54.72789525806271,1.3650547074904602,1.3381552925095397,31.121404144792187,0.0142999999999999,99.70549256368724
2013-10-14,1.3561,1.3544,1.3598,1.3542,0.14%,0.0019,2.0,1.3527400000000005,1.355563585426082,1.3191580487804877,0.0055460514473448,0.0063074388163404,-0.0007613873689955,-0.001546164040642,58.90110693246179,1.3632257597671666,1.342254240232834,49.279518970555664,0.0121999999999999,99.91158918441023
2013-10-15,1.3523,1.3561,1.3571,1.3479,-0.28%,-0.0038,2.0,1.35356,1.3530531350983268,1.319318932038835,0.0050282679772315,0.0060516046485186,-0.0010233366712871,-0.0036837839829071,48.56923737123174,1.3604490149016952,1.346670985098305,-20.507419035146555,0.0258,99.99260573794734
2013-10-16,1.3535,1.3523,1.3567,1.3472,0.09%,0.0011999999999998,2.0,1.353625,1.353396877330383,1.3194840579710143,0.0046610214638698,0.0057734880115889,-0.001112466547719,0.000813368825791,51.65894335024497,1.3604844537146297,1.3467655462853705,-28.058664562184543,0.0242,100.11094674556212
2013-10-17,1.3676,1.3535,1.3681,1.3514,1.04%,0.0141,2.0,1.3543550000000002,1.3643223563070117,1.3197153846153848,0.0054449619851517,0.0057077828063014,-0.0002628208211497,0.0115384615384614,73.35816336743743,1.363620095790114,1.3450899042098865,144.29024511952758,0.0123999999999999,100.9895141042682
2013-10-18,1.3685,1.3674,1.3704,1.3659,0.07%,0.0009000000000001,2.0,1.35516,1.367535928378541,1.3199488038277511,0.0060689044222228,0.0057800071294857,0.000288897292737,0.0105597400679367,74.21074901334761,1.366314871487145,1.344005128512855,181.76591675275608,0.012,100.91438684462797
2013-10-21,1.3683,1.3687,1.3691,1.3651,-0.01%,-0.0001999999999999,2.0,1.35611,1.3681236757796635,1.3201790476190476,0.0064726324920394,0.0059185322019964,0.0005541002900429,0.0089963866971462,73.60676288104275,1.3683472855607244,1.3438727144392757,141.3608746297354,0.0100999999999999,101.18316941507062
2013-10-22,1.3781,1.3683,1.3794,1.3662,0.72%,0.0098,0.0,1.357645,1.3757977713337688,1.3204535545023697,0.0074969478459752,0.0062342153307922,0.0012627325151829,0.0190786068180137,81.92435923513352,1.3726670154229847,1.3426229845770152,175.20541903237648,-0.0035,101.81751015884744
2013-10-23,1.3777,1.3784,1.3794,1.3741,-0.03%,-0.0004000000000001,0.0,1.3589,1.3772610241539465,1.3207235849056604,0.0081821299854294,0.0066237982617196,0.0015583317237097,0.0178795714813446,80.72623541228191,1.3761726738855875,1.3416273261144125,159.03489616556317,-0.0040999999999999,100.73852003509798
2013-10-24,1.38,1.3776,1.3826,1.3764,0.17%,0.0022999999999999,1.0,1.360455,1.3793679286509106,1.3210018779342725,0.00880918573588,0.0070608757565517,0.0017483099793283,0.0090669786487276,82.43095358865021,1.379450786236342,1.341459213763658,148.7948476375045,-0.0215999999999998,100.84033613445378
2013-10-25,1.3805,1.3801,1.3833,1.3774,0.04%,0.0005000000000001,1.0,1.36187,1.3802387527655948,1.321279906542056,0.0092399651900978,0.0074966936432609,0.0017432715468368,0.0087687248812568,82.81227785297989,1.3824285274918104,1.3413114725081898,130.4775164093384,-0.0318,100.89161733537966
2013-10-28,1.3784,1.3803,1.3817,1.3775,-0.15%,-0.0020999999999999,1.0,1.36316,1.3788243275612913,1.3215455813953487,0.0093046503443696,0.0078582849834827,0.0014463653608869,0.0073814222027333,74.93086308809882,1.384492594285443,1.3418274057145574,107.3876740363519,-0.0268000000000001,100.02176910238734
2013-10-29,1.3746,1.3784,1.3813,1.3735,-0.28%,-0.0038,1.0,1.36426,1.3755748448218366,1.3217912037037036,0.0089461597917979,0.0080758599451457,0.0008702998466521,-0.0025397286118569,62.50953747294109,1.3855686984956586,1.3429513015043415,80.40501001807223,-0.0272000000000001,99.77498729767004
2013-10-30,1.3736,1.3745,1.3785,1.3696,-0.07%,-0.0010000000000001,1.0,1.365045,1.3740557334204238,1.3220299539170506,0.0084835685065431,0.0081574016574252,0.0003261668491179,-0.0029759744501705,59.51389554736963,1.3865232607352285,1.3435667392647717,57.99176814778398,-0.0223999999999999,99.53623188405797
2013-10-31,1.3584,1.3737,1.374,1.3577,-1.11%,-0.0151999999999998,1.0,1.364875,1.3620128615585594,1.3221967889908257,0.0068119249809839,0.0078883063221369,-0.001076381341153,-0.0156521739130433,32.335810258196545,1.386514620095895,1.343235379904105,-9.607239838513308,-0.0163999999999999,98.39913074972836
2013-11-01,1.3487,1.3584,1.3592,1.3481,-0.71%,-0.0097,1.0,1.3645200000000002,1.351772198821206,1.3223178082191782,0.0046508148116033,0.0072408080200302,-0.0025899932084269,-0.0230351321984788,24.198722902875065,1.3870029853795909,1.3420370146204097,-78.16111450589345,-0.0116,97.84532791642484
2013-11-04,1.3516,1.3489,1.3527,1.3443,0.22%,0.0028999999999999,1.0,1.36419,1.3516397381895089,1.3224509090909091,0.0031359756212154,0.0064198415402672,-0.0032838659190518,-0.0194428322692978,30.25329039728116,1.3872499128130895,1.3411300871869103,-87.76588927930622,-0.0108999999999999,98.32678597410155
2013-11-05,1.3474,1.3514,1.3523,1.3449,-0.31%,-0.0041999999999999,0.0,1.363695,1.348378401120656,1.3225638009049774,0.0015783554507269,0.0054515443223592,-0.0038731888716322,-0.0197875745671468,26.69070092306022,1.3877798915297526,1.3396101084702476,-88.88726346459052,-0.0038,98.09260337798486
2013-11-06,1.3512,1.3476,1.355,1.3468,0.28%,0.0038,0.0,1.363635,1.3505488617970745,1.322692792792793,0.000643144713726,0.0044898644006325,-0.0038467196869065,-0.0163075131042515,34.71634405642271,1.3878440261548943,1.3394259738451055,-71.16699016823056,-0.0024999999999999,99.46996466431095
2013-11-07,1.342,1.3514,1.3529,1.3296,-0.68%,-0.0091999999999998,0.0,1.363135,1.3439728142608631,1.3227793721973096,-0.0008308026695507,0.0034257309865959,-0.0042565336561466,-0.0120730270906949,26.585756405185023,1.388729265393884,1.337540734606116,-114.75631040412866,0.0039,99.50322532809372
2013-11-08,1.3371,1.342,1.3439,1.3317,-0.37%,-0.0049000000000001,2.0,1.36228,1.3386860340601994,1.3228433035714284,-0.0023670201046586,0.002267180768345,-0.0046342008730036,-0.0086008749165863,23.24076819945894,1.3901705077231048,1.334389492276895,-120.22358493444044,0.0123999999999999,98.9271973956792
2013-11-11,1.3407,1.3361,1.3417,1.3344,0.27%,0.0036,2.0,1.36151,1.3402352386292768,1.3229226666666667,-0.0032564551879523,0.0011624535770855,-0.0044189087650379,-0.0080645161290321,30.63880464050236,1.3909274241242364,1.3320925758757636,-102.30892175833507,0.0098,99.50274602938994
2013-11-12,1.3436,1.3407,1.3457,1.3359,0.22%,0.0028999999999999,2.0,1.361075,1.342823516606756,1.3230141592920353,-0.003684856404915,0.0001929915806854,-0.0038778479856004,-0.002820246400475,36.341566034727386,1.391311741330966,1.3308382586690342,-84.0170954224797,0.0103000000000001,99.43753700414446
2013-11-13,1.3487,1.3436,1.3497,1.3392,0.38%,0.0051000000000001,0.0,1.360835,1.347343888447713,1.3231273127753305,-0.0035716681115962,-0.0005599403577709,-0.0030117277538253,-0.0018502072232089,45.443527613113375,1.3913993256100958,1.3302706743899042,-63.242404662452856,-0.0047999999999999,100.49925484351714
2013-11-14,1.3459,1.3489,1.3499,1.3419,-0.21%,-0.0027999999999999,0.0,1.35975,1.3462332050263954,1.3232271929824562,-0.0036656468776674,-0.0011810816617502,-0.0024845652159172,0.0029061102831594,41.66927667940037,1.390839311075639,1.328660688924361,-58.27976952627049,0.0022999999999999,100.65814075237456
2013-11-15,1.3495,1.3458,1.3506,1.3432,0.27%,0.0035999999999998,2.0,1.3588,1.3487461242368606,1.3233419213973798,-0.0034103237242741,-0.001626930074255,-0.0017833936500191,0.0092738015107321,48.067905913585335,1.3899246729004155,1.3276753270995845,-45.78677839517352,0.0062999999999999,100.65637353621241
2013-11-18,1.3505,1.3502,1.3543,1.3475,0.07%,0.0010000000000001,0.0,1.35791,1.3500952594392757,1.32346,-0.0030916480488318,-0.0019198736691703,-0.0011717743796615,0.0073096143805474,49.83176470751407,1.3889086009871068,1.3269113990128931,-29.68051352221265,0.0010999999999998,100.51354569812445
2013-11-19,1.3539,1.3505,1.3549,1.3488,0.25%,0.0034,0.0,1.3567,1.3530219829475252,1.323591774891775,-0.0025355158467177,-0.0020430021046798,-0.0004925137420378,0.0076659720154809,55.73050614341318,1.3862349926269442,1.327165007373056,-18.068634666981755,0.0032999999999998,100.38555646177802
2013-11-20,1.3439,1.3539,1.3579,1.3417,-0.74%,-0.01,2.0,1.35501,1.3460050729878903,1.3236793103448274,-0.0028686257641872,-0.0022081268365813,-0.0006604989276058,-0.0035589827241046,39.8352620018868,1.3833285563117,1.3266914436883002,-33.70260574371412,0.014,99.85140054981797
2013-11-21,1.3482,1.344,1.3487,1.3399,0.32%,0.0042999999999999,2.0,1.35342,1.347693478381821,1.3237845493562233,-0.0027538984828407,-0.0023172811658332,-0.0004366173170075,0.0017088936770933,47.29377858912483,1.3792963537657552,1.327543646234245,-38.944592197394726,0.0122999999999999,99.90366802519452
2013-11-22,1.3558,1.3482,1.3558,1.3462,0.56%,0.0075999999999998,0.0,1.352185,1.3539292642419587,1.3239213675213677,-0.0020263611714401,-0.0022590971669546,0.0002327359955144,0.0046683957021118,57.92977746633172,1.3747675526504537,1.3296024473495462,2.7133977479065083,0.0032,100.39244724176231
2013-11-25,1.3516,1.355,1.3561,1.3491,-0.31%,-0.0041999999999999,0.0,1.350845,1.352137522517375,1.3240391489361705,-0.0017683036064231,-0.0021609384548483,0.0003926348484252,0.0008145131432801,51.32539378441786,1.3697607105407952,1.331929289459205,9.87970312509414,0.0026000000000001,99.83012039293891
2013-11-26,1.3572,1.3517,1.3575,1.3514,0.41%,0.0056,0.0,1.349975,1.356031735965548,1.3241796610169492,-0.0010992464987154,-0.0019486000636217,0.0008493535649063,0.0024374030578328,58.58872260992612,1.365605722110133,1.3343442778898669,45.8430224505406,0.0018,100.98965696852444
2013-11-27,1.3579,1.3571,1.3613,1.3557,0.05%,0.0007000000000001,0.0,1.34919,1.3574688621458957,1.32432194092827,-0.0005066889755973,-0.0016602178460168,0.0011535288704194,0.0104174417739415,59.46121551038935,1.3609136423296548,1.337466357670345,98.65511158019213,0.0014999999999998,100.71947782228156
2013-11-28,1.3605,1.358,1.3619,1.3563,0.19%,0.0025999999999999,2.0,1.349295,1.359800506649053,1.324473949579832,0.0001707471348297,-0.0012940248498475,0.0014647719846773,0.0091232754784156,62.8185372355056,1.3613974529918955,1.3371925470081043,121.93914138315968,0.0062999999999999,100.34665879923294
2013-11-29,1.359,1.3605,1.3622,1.3579,-0.11%,-0.0015,2.0,1.34981,1.3591847323036277,1.324618410041841,0.0005798979662487,-0.0009192402866282,0.001499138252877,0.002360230122437,59.53630050918076,1.3626593948249872,1.3369606051750127,110.58365507869767,0.0116,100.54749926013614
2013-12-02,1.3542,1.359,1.3617,1.3525,-0.35%,-0.0047999999999999,2.0,1.34994,1.355350322839299,1.3247416666666667,0.0005109432277168,-0.0006332035837592,0.001144146811476,0.001923646049127,49.90799077884907,1.3629176163572432,1.336962383642757,67.80653990699594,0.0196999999999998,99.77895667550841
2013-12-03,1.359,1.354,1.3613,1.3523,0.35%,0.0047999999999999,2.0,1.35052,1.358157766809069,1.324883817427386,0.0008340021279813,-0.0003397624414111,0.0011737645693924,0.0013262599469496,57.7853294694825,1.3640449632745872,1.3369950367254126,74.62992285557615,0.0171000000000001,100.08100743795565
2013-12-04,1.3594,1.3589,1.3605,1.3528,0.03%,0.0003999999999999,2.0,1.35093,1.3591133308020928,1.3250264462809918,0.0011095154871287,-4.9906855703142736e-05,0.0011594223428319,0.0011046468812135,58.41414514693158,1.3650268230836815,1.3368331769163182,69.58653133519594,0.0192000000000001,99.9191473722896
2013-12-05,1.3668,1.3594,1.3678,1.3542,0.54%,0.0074,2.0,1.35217,1.3650261532620214,1.325198353909465,0.0019030428712227,0.000340683089682,0.0015623597815407,0.0046306504961411,68.44692498102049,1.3672855688299388,1.337054431170061,106.9880356533144,0.0086999999999999,100.5739514348786
2013-12-06,1.3706,1.3668,1.3708,1.363,0.28%,0.0038,0.0,1.3538450000000002,1.3693137276758511,1.3253844262295085,0.0028061991650716,0.0008337863047599,0.0019724128603116,0.0085356880058867,72.39323301573559,1.3693486803779988,1.3383413196220015,137.63409876975956,0.0037,101.21104711268644
2013-12-09,1.3739,1.372,1.3747,1.3694,0.24%,0.0032999999999998,0.0,1.355505,1.3728416294636578,1.3255824489795918,0.0037450686355795,0.0014160427709238,0.0023290258646556,0.0145473342194652,75.4676746795162,1.3721500846229524,1.3388599153770475,153.1593776475476,0.0022000000000002,101.09639440765268
2013-12-10,1.3761,1.3738,1.3797,1.3733,0.16%,0.0022000000000002,0.0,1.3571300000000002,1.3753480683377677,1.3257878048780487,0.0046134698602156,0.0020555281887822,0.0025579416714333,0.0125827814569537,77.40342759706971,1.3751688002868667,1.3390911997131336,154.1333355079763,0.0006999999999999,101.22848315433282
2013-12-11,1.3786,1.376,1.3811,1.3739,0.18%,0.0024999999999999,1.0,1.358625,1.3778495542317926,1.3260016194331985,0.0054406962343869,0.0027325617979031,0.0027081344364837,0.0141238781815507,79.5220913795844,1.3785767180370905,1.3386732819629097,139.2031391385104,-0.0100999999999999,100.86333040678959
2013-12-12,1.3755,1.3787,1.3804,1.3736,-0.22%,-0.0031000000000001,1.0,1.360105,1.3760422048227214,1.3262012096774194,0.0057795123824195,0.0033419519148064,0.0024375604676131,0.0063652326602282,70.11605717846162,1.3804694142665834,1.3397405857334164,114.01380250630176,-0.0091999999999998,100.35750766087843
2013-12-13,1.3743,1.3755,1.3771,1.371,-0.09%,-0.0011999999999998,1.0,1.361345,1.374702047266782,1.3263943775100402,0.0058833767447539,0.0038502368807959,0.0020331398639579,0.0026995476433678,66.59765749554566,1.3820084663622838,1.3406815336377162,88.35826130118735,-0.0071000000000001,100.02911420045129
2013-12-16,1.3761,1.374,1.3799,1.3724,0.13%,0.0018,1.0,1.362625,1.3757773955231036,1.3265932,0.0060412946725685,0.0042884484391504,0.001752846233418,0.00160128102482,69.26681624710146,1.383628646299981,1.341621353700019,90.7303559785632,-0.0065000000000001,100.0
2013-12-17,1.3768,1.3762,1.3784,1.3724,0.05%,0.0006999999999999,1.0,1.36377,1.3765640143514857,1.3267932270916336,0.0061520133376931,0.0046611614188589,0.0014908519188341,0.0005086839619213,70.33066226854379,1.3852620401421936,1.3422779598578067,80.06772840358198,-0.0083999999999999,99.8694327578703
2013-12-18,1.3685,1.377,1.3813,1.3675,-0.60%,-0.0082999999999999,0.0,1.3649999999999998,1.3703609263888044,1.3269587301587302,0.005506542054384,0.004830237545964,0.00067630450842,-0.0073262730306107,47.72754719598248,1.3844197945677237,1.345580205432276,52.97206682308371,-0.0004999999999999,99.4910941475827
2013-12-19,1.3663,1.3685,1.3695,1.3649,-0.16%,-0.0021999999999999,0.0,1.365905,1.367237136858955,1.327114229249012,0.0047625797434791,0.004816705985467,-5.412624198787748e-05,-0.0066884769174844,43.45617352140151,1.3836424388467463,1.3481675611532538,10.60932838707973,0.0027999999999999,99.41788546896602
2013-12-20,1.3672,1.3662,1.371,1.3624,0.07%,0.0008999999999999,2.0,1.366475,1.3672085700443743,1.3272720472440944,0.0041972237478304,0.0046928095379397,-0.0004955857901092,-0.0051662664629266,45.74800104615304,1.3835660718459104,1.3493839281540898,5.46025157869999,0.0070000000000001,99.35324467698567
2013-12-23,1.3696,1.367,1.3717,1.3666,0.18%,0.0023999999999999,2.0,1.367375,1.3690481315487018,1.327438039215686,0.0038979023979879,0.0045338281099493,-0.0006359257119614,-0.0047234939321271,51.76371561545756,1.3830008726072114,1.3517491273927886,19.102612504865128,0.0109000000000001,99.47704822777455
2013-12-24,1.3684,1.3697,1.3704,1.3655,-0.09%,-0.0011999999999998,2.0,1.367935,1.3685495688189313,1.327598046875,0.0035232443330346,0.0043317113545664,-0.0008084670215317,-0.0061011040092968,48.651392600155496,1.382810239051594,1.3530597609484063,4.002443302452539,0.0061999999999999,99.99269272926561
2013-12-25,1.368,1.3684,1.371,1.3661,-0.03%,-0.0003999999999999,2.0,1.36844,1.3681268235735995,1.327755252918288,0.0031576490475806,0.0040968988931692,-0.0009392498455886,-0.0003653635367189,47.55174796527992,1.3825467210558418,1.3543332789441584,1.9848941484643985,0.0073999999999998,100.12442362585084
2013-12-26,1.3691,1.3679,1.3702,1.3662,0.08%,0.0010999999999998,0.0,1.3688699999999998,1.368875420824677,1.327915503875969,0.0029229786780928,0.0038621148501539,-0.0009391361720611,0.0020493303081313,51.06158976171612,1.3824729563350244,1.3552670436649752,-0.9697930772921702,-0.0019,100.13897015798712
2013-12-27,1.3742,1.3692,1.3893,1.3686,0.37%,0.0051000000000001,1.0,1.36963,1.3729712509595409,1.3280942084942085,0.0031126474350116,0.0037122213671255,-0.0005995739321139,0.0051199531889995,63.962854855962775,1.382594583335094,1.3566654166649064,77.22836730949878,-0.0154,100.33586448598133
2013-12-30,1.3805,1.3744,1.3821,1.3729,0.46%,0.0062999999999999,1.0,1.370945,1.3787625963752788,1.3282957692307693,0.0037283406498624,0.0037154452236729,1.2895426189585106e-05,0.0079585280373832,73.80548364704094,1.382587657500939,1.3593023424990611,83.36703783532661,-0.0177,100.88424437299035
2013-12-31,1.3746,1.3803,1.3813,1.3742,-0.43%,-0.0059,1.0,1.371725,1.375560599163526,1.3284731800766283,0.0036975778905592,0.0037118717570501,-1.429386649093138e-05,0.0045308389359836,56.98672928033529,1.3820091472281608,1.3614408527718391,60.674735135654025,-0.0130000000000001,100.48245614035088
2014-01-01,1.3754,1.3742,1.3769,1.3742,0.06%,0.0007999999999999,1.0,1.372525,1.375437061345429,1.3286522900763358,0.0036951560376514,0.0037085286131704,-1.3372575518964726e-05,0.005409356725146,58.46747147309438,1.381123378060025,1.363926621939975,43.69508512130968,-0.0179,100.46015630706304
2014-01-02,1.3672,1.3756,1.3777,1.363,-0.60%,-0.0081999999999999,1.0,1.372545,1.3691008603104835,1.3287988593155895,0.002997017480101,0.0035662263865565,-0.0005692089064554,-0.0013877729895551,41.55043374373077,1.381088997585253,1.3640010024147473,-55.85241182233098,-0.0062999999999999,99.49061272012807
2014-01-03,1.3588,1.3672,1.3674,1.3582,-0.61%,-0.0083999999999999,2.0,1.371955,1.3611771216101116,1.3289125,0.0017458033113066,0.0032021417715065,-0.0014563384601998,-0.0112065201571824,30.96162521693028,1.3824674437541502,1.36144255624585,-153.62174529309888,0.0081999999999999,98.42810575878305
2014-01-06,1.3628,1.3589,1.3653,1.3571,0.29%,0.004,0.0,1.3714,1.3624254896023336,1.3290403773584905,0.0010647004347719,0.0027746535041596,-0.0017099530693877,-0.0128214415067005,39.44125706085842,1.382627785084098,1.360172214915902,-127.1156631727114,0.0043999999999999,99.14156845627818
2014-01-07,1.3616,1.3627,1.3657,1.3596,-0.09%,-0.0012,2.0,1.370675,1.3617904976005384,1.3291627819548872,0.0004232129909369,0.0023043654015151,-0.0018811524105781,-0.0094572966681217,37.83274808756731,1.3824825577937432,1.3588674422062563,-105.32656293437974,0.0062999999999999,98.99665551839465
2014-01-08,1.3575,1.3617,1.3636,1.3554,-0.30%,-0.0040999999999999,0.0,1.3696199999999998,1.3584901148308934,1.329268913857678,-0.0004112653538446,0.0017612392504431,-0.0021725046042877,-0.0130143958121274,32.59261347637268,1.3821919152332305,1.3570480847667694,-126.01762049391968,0.0030000000000001,99.29052077238151
2014-01-09,1.3609,1.3577,1.3636,1.355,0.25%,0.0034,0.0,1.36889,1.3603438726532833,1.3293869402985077,-0.0007891470729319,0.0012511619857681,-0.0020403090587001,-0.0046079578700994,40.48075887597828,1.3817172571626104,1.3560627428373897,-101.77963854860796,0.0011000000000001,100.15454813070357
2014-01-10,1.367,1.3609,1.3689,1.3577,0.45%,0.0060999999999999,1.0,1.368525,1.3654639706122962,1.3295267657992564,-0.000589605433209,0.0008830085019726,-0.0014726139351817,0.0060347365322343,52.08760276851952,1.3811173744677798,1.3559326255322202,-46.80841919131835,-0.0128999999999999,100.30818902260053
2014-01-13,1.3672,1.3669,1.3685,1.3637,0.01%,0.0001999999999999,1.0,1.36808,1.3667993778336067,1.3296662962962964,-0.0004105958245006,0.000624287636678,-0.0010348834611786,0.003228646903434,52.43848430158789,1.380164021637986,1.355995978362014,-21.81456103953894,-0.012,100.41128084606345
2014-01-14,1.3679,1.367,1.3699,1.3648,0.05%,0.0006999999999999,1.0,1.367635,1.3676460102692938,1.3298073800738006,-0.0002098265205323,0.0004574648052359,-0.0006672913257683,0.0046269095182138,53.80472164138206,1.3790011130698112,1.3562688869301889,-5.686409838901478,-0.0117999999999998,100.76611418047882
2014-01-15,1.3605,1.368,1.3684,1.3582,-0.54%,-0.0073999999999998,1.0,1.3672350000000002,1.362149079292914,1.3299202205882352,-0.0006404508377024,0.0002378816766482,-0.0008783325143507,0.0022099447513812,39.84383064567603,1.3790279997076746,1.3554420002923258,-59.08843874052112,-0.0057,99.97060768609009
2014-01-16,1.362,1.3604,1.365,1.3582,0.11%,0.0015,2.0,1.36702,1.3620344029137494,1.330037728937729,-0.0008508778572775,2.01297698630997e-05,-0.0008710076271406,0.0008082886325226,43.28568795594938,1.3790393878467444,1.3550006121532554,-61.87416273398824,0.0074999999999998,99.63423555230433
2014-01-17,1.3541,1.362,1.3623,1.3517,-0.58%,-0.0079,2.0,1.3663649999999998,1.3559310160570193,1.3301255474452556,-0.0016362451477451,-0.0003111452136585,-0.0013250999340866,-0.0094367227505485,32.118350105816646,1.3796989732302565,1.3530310267697432,-110.16981669132278,0.0136999999999998,99.04183733177298
2014-01-20,1.3552,1.3543,1.357,1.3508,0.08%,0.0010999999999998,2.0,1.365645,1.3553686960131583,1.3302167272727272,-0.0021451654448607,-0.0006779492598989,-0.0014672161849617,-0.0087770626097132,34.820024606020795,1.3797748452332546,1.3515151547667454,-110.88878215217504,0.012,99.0715695591783
2014-01-21,1.3561,1.3552,1.3571,1.3518,0.07%,0.0009000000000001,2.0,1.36503,1.3559312375414982,1.3303105072463768,-0.0024476509717192,-0.001031889602263,-0.0014157613694562,-0.0086263615761384,37.18036046976629,1.379714771919091,1.350345228080909,-93.07815829376445,0.0107999999999999,99.6765894891584
2014-01-22,1.3548,1.3559,1.3584,1.3535,-0.10%,-0.0013,2.0,1.36437,1.355061054817269,1.3303989169675092,-0.0027604513022014,-0.0013776019422507,-0.0013828493599507,-0.0041896361631753,35.06409108833029,1.3796665217924633,1.3490734782075369,-79.28311223198585,0.0115,99.47136563876651
2014-01-23,1.3695,1.3547,1.3699,1.353,1.09%,0.0146999999999999,1.0,1.36439,1.3661679357270622,1.3305395683453236,-0.0018014150790497,-0.0014623645696105,-0.0003390505094391,0.0055066079295153,62.73708207526772,1.379713583475357,1.3490664165246429,-2.8761150200941747,-0.0139,101.13728675873273
2014-01-24,1.3678,1.3697,1.3741,1.3665,-0.12%,-0.0017,1.0,1.36407,1.367423369783168,1.33067311827957,-0.0011651170115771,-0.0014029150580038,0.0002377980464266,0.0101174211653495,59.36144950643171,1.3787862781335904,1.3493537218664091,50.75468062724437,-0.0190999999999998,100.9297520661157
2014-01-27,1.3672,1.3677,1.3718,1.3654,-0.04%,-0.0005999999999999,1.0,1.363405,1.3672515468730388,1.3308035714285715,-0.0007011784457613,-0.0012625677355553,0.000561389289794,0.0088547815820543,58.08861451300984,1.3760516929315607,1.3507583070684392,48.37057713038985,-0.0146999999999999,100.81852370769116
2014-01-28,1.3669,1.3673,1.3689,1.3629,-0.02%,-0.0002999999999999,1.0,1.36302,1.3669811262014706,1.3309320284697508,-0.0003536348007973,-0.0010807811486037,0.0007271463478064,0.0079640144532113,57.37881274240864,1.3746605100268046,1.3513794899731957,38.46474297686362,-0.0149999999999999,100.89312075583112
