,Date,sma,ema,cma,macd,macd_s,macd_h,roc,rsi,Bollinger_up,Bollinger_down,cci,label,label_3days,label_5days
22,2013-03-19,1.4063146946266176,1.2487529087325635,1.5172627664729075,-1.4325784914157198,-1.4402920994036845,-0.2493664226293838,-1.0736922282670833,-0.987824883221302,1.4165751986308894,1.3822191939616189,-1.2067501248577206,1.0,2.0,0.0
23,2013-03-20,1.3868652794063951,1.272601304545416,1.507707669585199,-1.43348106572646,-1.4570587921345755,-0.19996199046352803,-0.17589395195787544,-0.5563756767935267,1.3683494312364692,1.3912836436589457,-1.0753466845924895,2.0,1.0,1.0
24,2013-03-21,1.3706015442653503,1.247984470705285,1.4974372646597804,-1.4645951914451356,-1.4770750910801733,-0.24058318169829024,-0.7538601325894388,-0.748864425658784,1.3466087810866039,1.3805718996370497,-1.110323519828732,1.0,0.0,2.0
25,2013-03-22,1.3593119411777483,1.3197558880881686,1.4901560867277737,-1.3477824470339015,-1.4682984862759143,0.11933798171203033,-0.611188183689001,-0.013714832974177759,1.3119140929417998,1.3924288054312066,-0.5492231909249674,2.0,1.0,0.0
26,2013-03-25,1.34757522509658,1.2192796048007017,1.4791931689388012,-1.4260098818081905,-1.4778783897926004,-0.11012466257072281,-0.7347666986413071,-0.7604357586690192,1.318292198702794,1.3629811887440832,-1.0789508254551239,1.0,2.0,2.0
27,2013-03-26,1.336341511133177,1.203837992715118,1.4688451395736672,-1.4575140109957188,-1.4922280227122202,-0.16974791456277574,-0.1327746798712067,-0.6875014134517906,1.3183591647968906,1.3407377123540112,-1.430128527972343,0.0,0.0,1.0
28,2013-03-27,1.3162773155467988,1.1305675410993596,1.4565689623737872,-1.5753470050346006,-1.5287138872695805,-0.44645839551273164,-1.0970419315639752,-1.0690302673677843,1.3109834634137907,1.3083858289283312,-1.741398423857278,1.0,2.0,2.0
29,2013-03-28,1.3028639257397483,1.1446398654187353,1.4456718611660395,-1.5991909438235452,-1.5629626668038084,-0.4184940661360719,-0.5757219076451304,-0.7438059197774579,1.308299319545666,1.2845467493688394,-1.4447941046044623,2.0,1.0,2.0
30,2013-03-29,1.291574322652149,1.151329645996704,1.4352235051923887,-1.592963040013812,-1.5890400237000235,-0.3163484830388508,-1.2022861315743962,-0.7056266145084057,1.3066145102016637,1.2639169484302972,-1.1553825055889482,0.0,2.0,2.0
31,2013-04-01,1.2816819476694497,1.177830269632166,1.4258690958811808,-1.5289970866047689,-1.5963272498884125,-0.08146541032948987,0.007661729885164544,-0.41277849841327624,1.2991760241065697,1.2517080389143036,-0.9274458541747126,2.0,2.0,0.0
32,2013-04-02,1.2687715599801643,1.1589889700459568,1.4160373986534784,-1.4999801591016197,-1.5959991470802475,0.013728811691199636,-0.27378318484769804,-0.6235078136864783,1.2871040006301167,1.2381010764818718,-0.7797236264193679,1.0,2.0,2.0
33,2013-04-03,1.2622884215734258,1.1813189665110517,1.40730026802056,-1.4164793144764867,-1.5780163705361154,0.23441828316253174,0.5591176165551792,-0.2809257770086246,1.2835682309712293,1.2287818113206896,-0.7029828872382613,2.0,0.0,0.0
34,2013-04-04,1.2527872704600964,1.2596213664109601,1.4009843282452366,-1.2172665379437086,-1.5213538221108989,0.7179286861710109,0.9218412737985575,0.4904485118630516,1.2526922553529978,1.240411284863265,-0.2832051570814753,2.0,2.0,2.0
35,2013-04-05,1.2518930444729615,1.3241624861185335,1.3962064468642141,-0.972134589376407,-1.4240026296942234,1.2265506789442746,1.2930901104748305,0.8709267039243499,1.2500650896554366,1.2412314338942505,0.6821676733598281,2.0,0.0,0.0
36,2013-04-08,1.2498810360019033,1.3554076159847768,1.3920350205182768,-0.7417674553924464,-1.297233865954659,1.5942804010739655,1.216101383927933,0.9969433565757632,1.242576885140411,1.2446288558133929,0.9646651961663534,0.0,2.0,1.0
37,2013-04-09,1.2525637139633135,1.425440391002927,1.3897612433560265,-0.4516167837355793,-1.134243965325763,2.047057024179109,1.9767000373201424,1.4249688026721778,1.254502450898353,1.2381884343155722,1.485692241760035,2.0,0.0,2.0
38,2013-04-10,1.2586556285006818,1.4312748372635464,1.387262064480206,-0.23437849065562738,-0.95775039754744,2.215857490882285,1.653261252232721,1.2674818255891267,1.2739015194439083,1.2311234640516673,1.4904544201365346,0.0,1.0,1.0
39,2013-04-11,1.2641327626718948,1.4610203971761937,1.3856140317883707,-0.015093698210977977,-0.7700195942028897,2.3563267861520902,1.2596710494588503,1.464299623809755,1.2945104559506233,1.221654103018537,1.4450944604681804,2.0,2.0,2.0
40,2013-04-12,1.2661447711429505,1.475629979675247,1.3842211129297626,0.17041698100833752,-0.5804664415933242,2.379106776433971,0.9245603622827943,1.5183592687701977,1.3033332856096167,1.2169432083686411,1.3724812427508655,0.0,1.0,0.0
41,2013-04-15,1.2706159010786333,1.413597320517048,1.3811108804570547,0.21090760635937075,-0.42023112262154383,2.012623809545322,0.22760775090609603,0.46553293963641984,1.3135070779133202,1.2157575542210377,1.0652373734141298,1.0,2.0,0.0
42,2013-04-16,1.2871031927164662,1.521484491228148,1.3813174302353746,0.43596369207462665,-0.24428215208553633,2.2090498387350004,0.7289436799818297,1.3819596732830302,1.3574050880441801,1.2051044539619684,1.394223186424687,2.0,0.0,1.0
43,2013-04-17,1.2925244377634804,1.4190156491959325,1.3781907809936926,0.4057754406433152,-0.10992943420329598,1.6890824266702236,-0.26163866347132736,0.1123053324104805,1.365702788671406,1.2076408724133758,0.9176367587397399,1.0,0.0,0.0
44,2013-04-18,1.3011313628896721,1.414301759500423,1.375632638259737,0.40884300231249626,-0.0017962713260836777,1.3613290043861639,-0.34087505392259754,0.25773044037003484,1.3769085999076636,1.2136044328750202,0.7175830800883575,2.0,1.0,0.0
45,2013-04-19,1.3047082668382173,1.4132139388014595,1.373139258632967,0.4077920833069259,0.08448723615304335,1.0882008246335213,-0.40600615967317744,0.25773044037003484,1.3839995046860725,1.2136874268716058,0.7833437293135982,0.0,0.0,0.0
46,2013-04-22,1.3167244285403652,1.4258716074542352,1.371032845960955,0.4240754881659233,0.156969656598237,0.9156825074563394,0.25642794587250944,0.3785053537297225,1.3938079587542966,1.2277567046667417,0.6232746604391243,0.0,0.0,2.0
47,2013-04-23,1.3244371276794196,1.3702731488785065,1.3675249450383546,0.3400494548886332,0.19712384472455488,0.5115685254733783,-1.2640360307886742,-0.22676435012092944,1.3948972829190156,1.2419110376194435,0.32778977108476864,1.0,0.0,2.0
48,2013-04-24,1.337626960989687,1.3720726001195491,1.3644615458871727,0.29483573984380174,0.21965207866746822,0.2912380582504216,-0.0724531664322928,-0.06034514494740467,1.3860207240960785,1.2766862501095095,0.15808863330448086,0.0,2.0,0.0
49,2013-04-25,1.3486371184563044,1.3699061172585076,1.3614093838308934,0.2531470223092182,0.22882761347255343,0.12432474342476565,-0.2547422567998114,-0.089614878578858,1.3782642400282104,1.3060560289434149,0.30416770812658406,0.0,2.0,1.0
50,2013-04-26,1.3602620562890821,1.3823148638738818,1.3587390660750753,0.2393540330044033,0.2332409352397725,0.06479544857177755,-0.1452652909738571,0.08649778173738493,1.368035168361127,1.3390729053984782,0.1685482337417394,0.0,0.0,2.0
51,2013-04-29,1.3742902264622883,1.447140200938837,1.3575981542218454,0.3256603506145567,0.2550872558622367,0.2827139080720209,0.27047070102346665,0.8010127411771223,1.366378000204803,1.3683981896759199,0.5991435820652238,2.0,1.0,1.0
52,2013-04-30,1.393683752558312,1.519758772861827,1.3578326356733346,0.48255881087201424,0.30586082454625463,0.6443144214143195,1.26103914284336,1.2782906201656548,1.3638738050960588,1.4091493494355274,1.0673568375491713,2.0,2.0,0.0
53,2013-05-01,1.4120712744188102,1.5477044484829234,1.3583204376758538,0.6189998099254963,0.37543477172446776,0.8793255949650988,1.2301565651932531,1.3606301497833817,1.3614912898575138,1.4477947066321548,1.6741269408680484,0.0,1.0,2.0
54,2013-05-02,1.4192250823159032,1.4543261380794525,1.356514888673244,0.5611359342587449,0.4188142344457717,0.5518855631235697,0.4032350876578235,0.019511874369958784,1.3528527852464622,1.4704193306716344,0.6213334907439179,1.0,0.0,1.0
55,2013-05-03,1.4262112228404091,1.4766668914926642,1.3557420489766618,0.5804780410001774,0.4576225274592312,0.49474437536143345,0.6660339823926472,0.44704653259024996,1.3551747860153316,1.4819261533506494,0.530093094482777,2.0,2.0,1.0
56,2013-05-06,1.4299557941615435,1.448259819056038,1.3542361218007841,0.5367942777112968,0.4793987270021919,0.2818373705494327,-0.1446234718154238,0.07679721240341836,1.3541814465657236,1.4902962732880105,0.27278422680590486,1.0,1.0,0.0
57,2013-05-07,1.4297881267889543,1.4442860816411685,1.352820370160921,0.5017665090537025,0.4893862005204653,0.13447425556870404,-0.6067574986839424,0.1059647794952179,1.3539896573964985,1.4901540142674903,0.28747049256905555,0.0,1.0,1.0
58,2013-05-08,1.434371034973032,1.5061914257482891,1.3528092026800727,0.5698153742028468,0.5118173017270373,0.2900238657614373,-0.17247449781668148,0.7505008251495471,1.3642502301086996,1.4891036274447564,1.0026532240986514,2.0,0.0,1.0
59,2013-05-09,1.4310176875212677,1.4266740238779092,1.3507690315702785,0.4685179937099331,0.5082651618900313,-0.03477555102578821,-0.12322911297815388,-0.2527055707074419,1.3616982189517557,1.4849950212545413,-0.008725112295403204,1.0,1.0,0.0
60,2013-05-10,1.4243668817419377,1.365294840219875,1.3478513251959123,0.31652268815132173,0.473167470354036,-0.4291057570568677,-0.856237561441708,-0.597098564821146,1.3604987034507037,1.4730455205895092,-1.2165392604813603,1.0,1.0,1.0
61,2013-05-13,1.4210135342901782,1.3365005484633532,1.3446852195514303,0.17174689666207013,0.4143654406916938,-0.7254181064615868,-0.6986090070576246,-0.7103699340739998,1.3646730492902261,1.462317163129015,-1.3215021922714152,0.0,0.0,2.0
62,2013-05-14,1.4065941402475972,1.2816632162290427,1.3405751067751686,-0.01915031519340825,0.32681219351826823,-1.0848181776025707,-1.1281623638937608,-1.0606631225423309,1.3566856219926735,1.4417112643095122,-1.334396693736947,1.0,1.0,2.0
63,2013-05-15,1.3986019954875635,1.2406092980147707,1.335960714739876,-0.21249849077570665,0.21573783629722496,-1.3788401132354928,-1.8894895131477145,-1.2451859559341685,1.371273246414732,1.4115767651288034,-1.7060534966263416,1.0,2.0,1.0
64,2013-05-16,1.3891008443742365,1.2268324154888408,1.3313521586062322,-0.36720526115962526,0.09404695206757874,-1.5115503388354918,-1.1459657283230582,-1.2740437672122942,1.3813255818885481,1.382926598520745,-1.4629805686326507,0.0,2.0,2.0
65,2013-05-17,1.3771964609204814,1.186648182869687,1.3260846940601678,-0.5419320490935997,-0.04038574076738548,-1.6708273126696425,-1.0991694748597989,-1.5179354145145874,1.394534883423164,1.3464250448392714,-1.5405447786646518,1.0,1.0,0.0
66,2013-05-20,1.36691286206841,1.2152404307352729,1.3216843829874154,-0.6111681982691899,-0.1626249792183323,-1.51840495450741,-0.6528347920267251,-0.8649348388014128,1.39538038391871,1.3252910880182809,-1.1809511636484393,2.0,2.0,0.0
67,2013-05-21,1.361715173518179,1.2416319882191682,1.3177654798790752,-0.6257346790833158,-0.2635076240623912,-1.2514402161035758,-0.07332457605195414,-0.5511066520968225,1.3972620983452853,1.3131779323086046,-0.8526358657033893,2.0,0.0,1.0
68,2013-05-22,1.3528846918952038,1.2064144942027166,1.3131086541767407,-0.6945684321415008,-0.3588214288451624,-1.1818278070491248,-0.18446756496816927,-0.9449380081969766,1.401565356004572,1.2915097607698955,-0.760735986762619,1.0,0.0,2.0
69,2013-05-23,1.348581229332108,1.2654126420321141,1.3098533892167592,-0.6325225979991609,-0.4219052951909842,-0.7789425322728004,0.4292159795345306,-0.00030703579772575486,1.3998666979781842,1.2846856111898857,-0.6446104045678174,2.0,1.0,2.0
70,2013-05-24,1.3432158734092903,1.2755852781038621,1.306594134231323,-0.580977808509677,-0.4614337104211526,-0.48449132152157737,0.7199156765576378,-0.04095261410672254,1.3967130498233555,1.2771970042971017,-0.3268560275409691,0.0,2.0,1.0
71,2013-05-27,1.3338265005443537,1.2779328095050342,1.3033969602932345,-0.5327679842278557,-0.48282550089274223,-0.25777729711605496,0.39221395328970293,-0.04095261410672254,1.3835644952670507,1.2716006902226844,-0.36097386875162024,0.0,2.0,2.0
72,2013-05-28,1.3164449829193856,1.2130704462473243,1.299018748516471,-0.5918357498934644,-0.5124741141510495,-0.3609904113365978,-0.33915358373288773,-0.8018869424844016,1.3564813574286,1.2639400374988077,-0.6255047678067424,1.0,1.0,0.0
73,2013-05-29,1.3030874822365315,1.27125153236505,1.29609776235284,-0.5137196744669411,-0.5196154497383959,-0.07964172782369931,0.6448102238748429,0.1841935092359399,1.3173191654318186,1.276111203319211,-0.31851815651717363,2.0,2.0,0.0
74,2013-05-30,1.3023050344977893,1.3784811873642397,1.2949782729001391,-0.29613506942149953,-0.47915337766513744,0.5154171803133905,0.8693837480163629,0.9947419149504063,1.3148765745882247,1.2769703751693107,0.5038414454177705,2.0,0.0,2.0
75,2013-05-31,1.2958218960910484,1.3593368980885066,1.2930692325178554,-0.19095000499955345,-0.42446166679092645,0.693292541431568,0.523432522784328,0.4838297996914634,1.2935821946877226,1.2851282648435371,0.4619060937559756,1.0,0.0,1.0
76,2013-06-03,1.2958218960910484,1.4211836667320012,1.2924068631599448,0.0003261786757882045,-0.34011625040547105,1.0639740218321205,1.090629082032425,0.9775608678635113,1.2935821946877202,1.2851282648435347,0.8997589644280352,2.0,2.0,2.0
77,2013-06-04,1.2959336743394387,1.4397588993569865,1.2918344181662198,0.1582373121153012,-0.23912849870031683,1.2720089161993706,1.6970883000076638,1.0075256117675837,1.2940292491630303,1.2849089680688919,1.2028031343957077,0.0,1.0,2.0
78,2013-06-05,1.2926921051360696,1.4552330351400788,1.291473158358487,0.29916768757936557,-0.12843048335049934,1.393390539198194,1.1561409770735178,1.0928400994994274,1.2770863073679115,1.2951838836661627,1.4267505816684594,0.0,2.0,2.0
79,2013-06-06,1.304093486472062,1.5904727723782073,1.2934625411198404,0.6169793957805654,0.02757295928605874,1.959723905207535,1.4679156909667466,1.8264681453088818,1.3373796945367504,1.2583546638193932,2.1750311732893386,2.0,2.0,2.0
80,2013-06-07,1.3169479850371508,1.6010280157921797,1.2950525228204512,0.8272724449370166,0.19700346221056994,2.1275667598918457,1.6714195723419387,1.540504279353544,1.384292681001995,1.2375625199238542,1.906743293234952,1.0,2.0,1.0
81,2013-06-10,1.3326528289362365,1.6327235707124381,1.2971267368986148,1.0303871592934672,0.37565224907146644,2.242798467948926,1.3484952734912306,1.6882413645824235,1.4353556294493317,1.2183133316475958,1.6205589577129296,2.0,2.0,2.0
82,2013-06-11,1.3547290329936728,1.6899515857751257,1.300030875235976,1.2584416484936833,0.566968305951496,2.4011436839133946,1.7339523138064958,1.9149745224103296,1.4961452095056385,1.2020699929173575,1.6391126835414325,2.0,1.0,2.0
83,2013-06-12,1.3798791388818916,1.7220908169476734,1.303210927525858,1.4541191498843833,0.7615472333488371,2.4419306834759724,1.7977359785998108,1.9946195625869254,1.5520896446648205,1.1966634983549362,1.5538429996241718,2.0,2.0,1.0
84,2013-06-13,1.4074324771105384,1.7622096132395582,1.306894641466652,1.644119138298422,0.9575315926909828,2.4594990643889387,0.9503495280293569,2.127856688604091,1.6083574110002383,1.1956832527015524,1.4625193202304514,2.0,2.0,1.0
85,2013-06-14,1.4358241522021262,1.7473715491616695,1.31010906233307,1.737089749958772,1.1340490195089903,2.216155737054291,0.9232038433419948,1.6933937228559943,1.6446978126081744,1.2159695865378175,1.2729141105728954,1.0,1.0,1.0
86,2013-06-17,1.4629862665614008,1.7628801466863881,1.3135873279277046,1.8214776253399887,1.2931714982197389,1.9987129249428737,0.8346855443305939,1.802080874837455,1.6818591010101624,1.2330206478767658,1.214162714916884,2.0,1.0,0.0
87,2013-06-18,1.490260159169068,1.7879735608052985,1.3173658232525385,1.9022892649916228,1.4376190806172877,1.815271692344092,0.5950878670094031,1.9234012306534383,1.7188337021528548,1.2504761100317328,1.1815272187768353,2.0,1.0,1.0
88,2013-06-19,1.5146837064427385,1.7085669009675348,1.3196774093012675,1.809505706575729,1.5334869030594542,1.208008045952956,-0.27008725491897373,0.530238277513709,1.7251241052994906,1.2925023126813655,0.8658504597032393,1.0,0.0,1.0
89,2013-06-20,1.5305562177144134,1.625698766165364,1.3208956932546185,1.6146504007599207,1.5688295629544,0.4514227738026001,-1.074044677659061,-0.17682465729476937,1.7255952616367325,1.3233740980344646,0.3975986985952342,1.0,1.0,2.0
90,2013-06-21,1.5412310404358576,1.523099063290254,1.3207399468639514,1.3119062790339158,1.5328562577103466,-0.4400512284564082,-1.568824016650136,-0.8337986600316474,1.7171687646979705,1.3527412536719052,0.026490144937943865,1.0,1.0,1.0
91,2013-06-24,1.5516823066605159,1.4959798876609578,1.3205312884749905,1.0554882384039845,1.4496613598403192,-1.0303373178233222,-1.75145372762098,-0.8577376861484114,1.7062978535142581,1.384072737434857,-0.2760920548636604,0.0,2.0,2.0
92,2013-06-25,1.5644809161014108,1.460461886844859,1.319858746196808,0.7971895484634022,1.3282900822148858,-1.5075551467621662,-2.167743117280144,-1.068083041400005,1.6785155221556964,1.4366817324901657,-0.4215344091536597,1.0,1.0,1.0
93,2013-06-26,1.5684490439193284,1.3894430646844365,1.3182015964005651,0.48693338876716125,1.1653514451926101,-2.0271613832147994,-1.9978159242797635,-1.4504691824434341,1.6686760834541785,1.4541990949638621,-0.9240328904107702,1.0,2.0,2.0
94,2013-06-27,1.56772248530478,1.3945686127221582,1.316908498386643,0.27375946517094013,0.9897614163819101,-2.1853081158543235,-1.288748058444773,-1.1234467301134907,1.6697687408203943,1.4516893847695773,-0.9137533856583022,2.0,1.0,1.0
95,2013-06-28,1.5683372656709356,1.3725157639424492,1.3152730679789137,0.06783965319045575,0.8055897195589502,-2.2925819067092172,-0.7903665641009576,-1.2801877690477377,1.6684616859487051,1.454189422138406,-0.9203516888316984,1.0,2.0,1.0
96,2013-07-01,1.5676665961805836,1.413897980108573,1.3143819838055941,-0.019085055238542828,0.6398054658804291,-2.0627325665323886,-0.3694676190767263,-0.5761946994026341,1.6691873208712136,1.4521512536431147,-0.8668375620496813,2.0,1.0,2.0
97,2013-07-02,1.5619659055125874,1.350298398508175,1.3123810939169587,-0.20221083777887006,0.4683156684952042,-2.1340538179991815,-0.7417882796163878,-1.1292082972431414,1.6783310591358518,1.4318981439852145,-1.0320617638407188,1.0,1.0,1.0
98,2013-07-03,1.5572153299559253,1.361438980382387,1.3108040144376594,-0.3010780015857919,0.310142542949831,-1.967590856743569,0.007935152872718695,-0.7691927859334553,1.6836066725590035,1.417327568448283,-1.0663462156709549,2.0,2.0,2.0
99,2013-07-04,1.5385483624744474,1.2813941770201982,1.3080009374947987,-0.5054161373453644,0.1402400272375043,-2.114212253170254,-0.8761530080035085,-1.309222712089327,1.6918894797801793,1.3723237518418305,-1.164685542224902,1.0,1.0,2.0
100,2013-07-05,1.5166957149137967,1.1932152966483016,1.304193121219125,-0.7695105083127831,-0.051727286393610246,-2.3900297881552226,-1.2734227591134675,-1.6377368021763028,1.7084348534939706,1.3128991596769368,-1.369717956441391,1.0,2.0,1.0
101,2013-07-08,1.4950666238499266,1.2055683748914714,1.3009290665133633,-0.9143901388892159,-0.23604705014611577,-2.294432794067007,-1.3847036533289285,-1.1935644279210074,1.7076972715782723,1.270924951072866,-1.176798778814545,2.0,2.0,0.0
102,2013-07-09,1.4652218315292447,1.1318274403430462,1.2965799816590258,-1.138199046516656,-0.4309989041808503,-2.427337565920288,-1.4233259937975231,-1.5669544582638446,1.7025797589977798,1.2170418377476333,-1.18314301592601,1.0,1.0,2.0
103,2013-07-10,1.4450458576944738,1.2826234561840846,1.2947587503255253,-1.0322340693496272,-0.5644728234915352,-1.6588423150706728,-0.2117475747792883,0.03384761950353353,1.6695916723528708,1.20967573769978,-0.6968877500527283,2.0,0.0,1.0
104,2013-07-11,1.4294527920437783,1.420692170352313,1.2944694555114529,-0.7718522047755247,-0.6159945146504008,-0.6344113803962329,1.3798939022928545,0.6470254736006597,1.6263602228361367,1.221438220470489,0.11852358202535739,2.0,2.0,0.0
105,2013-07-12,1.4138597263930828,1.4284579334766532,1.2938355573999576,-0.596206660590123,-0.6199369064797681,-0.039653834658878395,1.7818660197603788,0.4643207624748315,1.5838835863396843,1.2324578532181518,0.03901141299716859,1.0,1.0,2.0
106,2013-07-15,1.396701765264898,1.4250865509797181,1.2931365132696908,-0.4588129831022986,-0.5939335532036645,0.33467824074332114,1.4510194535623013,0.42187234138508845,1.5291062267094118,1.2524938425334449,0.06377156246655802,0.0,0.0,2.0
107,2013-07-16,1.3837354884514188,1.5103665676255433,1.2936753088730313,-0.20774097609160783,-0.5198491358399051,0.9357080178984483,2.869573254722636,0.9489634840730898,1.4684264282841006,1.2866139364576825,0.6439637456141751,2.0,2.0,2.0
108,2013-07-17,1.3742343373380894,1.4982051011101192,1.293755383367553,-0.05814754431724855,-0.42883534060350836,1.1473310425392576,1.1237383307969377,0.6507498382961172,1.4286526981284255,1.3070001444306418,0.7932535685045037,1.0,2.0,1.0
109,2013-07-18,1.3680865336765269,1.4824899046386357,1.2936527253717538,0.04037375969555221,-0.3351164140866958,1.181146110518497,0.13173305599417384,0.5258853962667783,1.4055801624692175,1.31757002501765,0.6960719503030279,0.0,2.0,2.0
110,2013-07-19,1.3691484270362513,1.5064018897947313,1.2939362427685104,0.1621456478459552,-0.23429921456963834,1.269876955404442,0.5693229563222816,0.7322710973785292,1.4090086552847563,1.3162922575976652,0.9281109823688517,2.0,1.0,0.0
111,2013-07-22,1.3728929983573857,1.5497855725315262,1.2947412317752367,0.317185353757131,-0.12074340194212062,1.4291139844582752,0.9342145816843689,1.002247372319621,1.422208939861563,1.3106937076103917,1.249903187669496,2.0,2.0,0.0
112,2013-07-23,1.3806615866206362,1.5924992422613218,1.2959858249009615,0.4883031240163203,0.006415338899451979,1.5991552484832794,0.478620886275635,1.2190630517400656,1.4480796538514145,1.3005697460357497,1.3540466318451982,2.0,0.0,0.0
113,2013-07-24,1.3912246310936875,1.5825628965302043,1.296942589669459,0.5865013599687964,0.12898166138299857,1.5417484453129435,0.5814960522142565,0.9463604478922324,1.471437463696076,1.2984356705680764,1.220295100947285,1.0,0.0,2.0
