,Date,Price,Open,High,Low,Change %,diff_1,label,sma,ema,cma,macd,macd_s,macd_h,roc,rsi,Bollinger_up,Bollinger_down,cci
17,2013-01-24,1.3376,1.3319,1.3394,1.3287,0.44%,0.0057999999999998,2.0,,1.3362729121001278,1.3243833333333332,,,,-7.47551767959849e-05,66.09908515720173,,,
18,2013-01-25,1.3462,1.3377,1.3481,1.335,0.64%,0.0086000000000001,2.0,,1.343909133561574,1.3255315789473683,,,,0.01073654178241608,74.5304965384923,,,
19,2013-01-28,1.3456,1.3464,1.3478,1.3424,-0.04%,-0.0006000000000001,0.0,1.326535,1.3452098000526713,1.326535,,,,0.010665464924139997,73.06759736545594,1.3526737612963062,1.3003962387036938,103.89703083409412
20,2013-01-29,1.3493,1.3455,1.3498,1.3415,0.27%,0.0037,2.0,1.327975,1.3483561077044626,1.3276190476190475,,,,0.012911943547781609,76.36808210686918,1.3558307090434942,1.3001192909565056,99.22455384211608
21,2013-01-30,1.3568,1.3491,1.3588,1.3481,0.56%,0.0075,2.0,1.329885,1.3548514094702608,1.3289454545454544,,,,0.01877158732542417,81.63259203709289,1.3601669922170192,1.2996030077829808,118.4747870232218
22,2013-01-31,1.3579,1.3567,1.3594,1.354,0.08%,0.0011000000000001,0.0,1.33254,1.3571964791085218,1.330204347826087,,,,0.01517643540669872,82.29988181920588,1.3628727094595576,1.3022072905404425,114.7943051680687
23,2013-02-01,1.364,1.3577,1.3712,1.3572,0.45%,0.0060999999999999,2.0,1.3353949999999999,1.3624299567173512,1.3316125,,,,0.0132224038032982,85.6384046153919,1.3663096516106938,1.304480348389306,129.4547924414154
24,2013-02-04,1.3514,1.3642,1.3659,1.3504,-0.92%,-0.0126000000000001,1.0,1.33738,1.353945374627081,1.332404,,,,0.004310344827586228,59.07977638635791,1.3669579149473328,1.3078020850526673,86.53468927148732
25,2013-02-05,1.3584,1.3514,1.3599,1.3459,0.52%,0.0070000000000001,2.0,1.3398850000000002,1.3573720095293265,1.3334038461538462,0.009575267486498396,,,0.006744237752908996,65.86562841326938,1.3675150580032551,1.3122549419967453,75.89695725613464
26,2013-02-06,1.3523,1.3584,1.3598,1.3495,-0.45%,-0.0060999999999999,1.0,1.3421800000000002,1.353470463737537,1.3341037037037038,0.009162280927712763,,,-0.003316627358490528,56.452587596223175,1.3653670744392803,1.31899292556072,69.81398106893079
27,2013-02-07,1.3396,1.3521,1.3577,1.3369,-0.94%,-0.0127000000000001,1.0,1.3428049999999998,1.342800876247124,1.3343,0.0077211970890322945,,,-0.013476691950806542,42.02482942795497,1.3649301440673294,1.3206798559326702,13.846346355789583
28,2013-02-08,1.3365,1.3398,1.3431,1.3354,-0.23%,-0.0030999999999998,1.0,1.34291,1.337954048364721,1.3343758620689654,0.006256858502156737,,,-0.020161290322580704,39.20294287328723,1.3648866287343262,1.320933371265674,-27.5145539145361
29,2013-02-11,1.3407,1.3359,1.3428,1.3325,0.31%,0.0041999999999999,2.0,1.3430300000000002,1.3400663188533972,1.3345866666666666,0.00537332418477976,,,-0.007917714962261308,44.97859190667809,1.3649267048710674,1.321133295128933,-25.924610556867314
30,2013-02-12,1.3454,1.3406,1.3476,1.3365,0.35%,0.0046999999999999,2.0,1.34378,1.34416915050463,1.3349354838709677,0.004994790754529577,,,-0.009570082449941198,50.99028607529252,1.3648678463375943,1.3226921536624057,-1.3959256053481486
31,2013-02-13,1.3453,1.3453,1.3521,1.3426,-0.01%,-9.9999999999989e-05,0.0,1.344595,1.3450390347318377,1.335259375,0.004633321078356012,,,-0.005176366190934051,50.853878243487344,1.3645047410699833,1.3246852589300167,16.199529560274673
32,2013-02-14,1.3361,1.3451,1.3456,1.3314,-0.68%,-0.0091999999999998,1.0,1.344515,1.338162854168886,1.3352848484848485,0.0035634138268998417,,,-0.002612720214989427,39.606444395722036,1.3645538333519034,1.3244761666480964,-45.960452225527845
33,2013-02-15,1.3363,1.3363,1.3394,1.3306,0.01%,0.0001999999999999,0.0,1.344735,1.3367298894235893,1.335314705882353,0.002700513116193015,0.005460583025021836,-0.0027600699088288208,-0.00014964459408902206,39.939646188894315,1.3642812501451542,1.3251887498548458,-62.84969642605673
34,2013-02-18,1.3352,1.3357,1.3377,1.3321,-0.08%,-0.0011000000000001,0.0,1.3449250000000001,1.3355530514054437,1.3353114285714287,0.001905926939813618,0.004749651807980193,-0.002843724868166575,-0.00410233460132771,38.588551448336304,1.3639935053094612,1.3258564946905391,-68.56125223286081
35,2013-02-19,1.3388,1.3352,1.3397,1.3329,0.27%,0.0036,2.0,1.3452600000000001,1.338050704170487,1.3354083333333333,0.0015488474347891135,0.004109490933341977,-0.0025606434985528635,-0.0049056042812546,45.54485082767114,1.3636013711247807,1.3269186288752195,-57.0394908226575
36,2013-02-20,1.3281,1.3387,1.3434,1.327,-0.80%,-0.0106999999999999,1.0,1.345075,1.3303963163470356,1.3352108108108107,0.0003978723532482853,0.0033671672173232387,-0.0029692948640749534,-0.012785252360068299,32.802172609633786,1.3640516476990758,1.3260983523009242,-90.131402607618
37,2013-02-21,1.3189,1.3283,1.3291,1.3161,-0.69%,-0.0092,1.0,1.34414,1.3215529960800851,1.3347815789473685,-0.0012423260422980142,0.0024452685653989885,-0.0036875946076970027,-0.01287328792755041,25.67542948122042,1.3662512402946672,1.3220287597053326,-149.26344737639755
38,2013-02-22,1.319,1.319,1.3247,1.3146,0.01%,9.9999999999989e-05,0.0,1.34278,1.3195891529415582,1.3343769230769231,-0.0025052469955912926,0.0014551654532009323,-0.003960412448792225,-0.012946194716755288,25.87740521266936,1.367544541714231,1.3180154582857693,-135.43024281083336
39,2013-02-25,1.3062,1.3175,1.3319,1.3047,-0.97%,-0.0127999999999999,1.0,1.34081,1.309289804524975,1.3336725,-0.0044872477767119445,0.000266682807218357,-0.004753930583930302,-0.021719592570401375,18.466037382601314,1.3704237165942812,1.311196283405719,-136.79924417742217
40,2013-02-26,1.3062,1.3062,1.3121,1.3018,0.00%,0.0,0.0,1.338655,1.3069130318134559,1.3330024390243902,-0.005988960664749854,-0.0009844458871752853,-0.005004514777574569,-0.024350164326262295,18.466037382601314,1.3717370654226977,1.3055729345773022,-142.79237588215082
41,2013-02-27,1.3139,1.306,1.3148,1.3041,0.59%,0.0077,2.0,1.33651,1.3122876227261822,1.332547619047619,-0.006483021068030448,-0.002084160923346318,-0.00439886014468413,-0.010691965966418185,33.67875719622681,1.3701960364636692,1.302823963536331,-108.99962387288346
42,2013-02-28,1.3056,1.3138,1.3163,1.3051,-0.63%,-0.0082999999999999,1.0,1.333895,1.307143297552196,1.331920930232558,-0.007458333109711557,-0.003158995360619366,-0.004299337749092191,-0.010084161043293554,27.335283148601263,1.3686912172777754,1.2990987827222247,-103.93979799786985
43,2013-03-01,1.3022,1.3055,1.3102,1.2967,-0.26%,-0.0034,1.0,1.330805,1.3033407609735839,1.3312454545454546,-0.00840869629781249,-0.004208935548057991,-0.004199760749754499,-0.012736921910538232,25.10065674172138,1.3653196483013872,1.2962903516986128,-115.72813688784538
44,2013-03-04,1.3026,1.3018,1.3032,1.2982,0.03%,0.0003999999999999,0.0,1.3283650000000002,1.302770944840058,1.330608888888889,-0.009025548410452222,-0.005172258120536837,-0.0038532902899153848,-0.0027560863573725673,25.922701504073643,1.363640712533369,1.2930892874666315,-109.40913216158626
45,2013-03-05,1.3051,1.3026,1.3077,1.3009,0.19%,0.0024999999999999,2.0,1.3256999999999999,1.304562525732321,1.330054347826087,-0.009206551650720263,-0.005979116826573523,-0.00322743482414674,-0.0008421374980861284,31.35581913497488,1.359441743629485,1.2919582563705148,-88.25273178070985
46,2013-03-06,1.2967,1.3053,1.3072,1.2963,-0.64%,-0.0083999999999999,1.0,1.3229199999999999,1.2985144290151511,1.3293446808510638,-0.00991353080875701,-0.006765999623010221,-0.003147531185746789,-0.013090798386483068,24.413790885911766,1.356595766704826,1.2892442332951737,-97.05509116497235
47,2013-03-07,1.3106,1.2967,1.3121,1.2967,1.07%,0.0139,2.0,1.3214700000000001,1.3078110220804195,1.3289541666666667,-0.009245625239597599,-0.007261924746327697,-0.001983700493269902,0.0038296568627450163,46.87199973564386,1.354614919432856,1.2883250805671442,-64.60029669386905
48,2013-03-08,1.3006,1.3107,1.3136,1.2957,-0.76%,-0.01,1.0,1.319675,1.3022640820185585,1.3283755102040817,-0.00941469494763969,-0.007692478786590096,-0.0017222161610495942,-0.0012286899093841544,37.598628236920554,1.3532779369017205,1.2860720630982794,-70.24068877772757
49,2013-03-11,1.3045,1.2999,1.3054,1.298,0.30%,0.0039,2.0,1.3178649999999998,1.3039840189273597,1.3278980000000002,-0.009128755887585438,-0.007979734206789164,-0.0011490216807962736,0.001458621219100271,42.70004678545026,1.3505877765518621,1.2851422234481376,-66.14164377112391
50,2013-03-12,1.3034,1.3044,1.3076,1.2992,-0.08%,-0.0011000000000001,0.0,1.315765,1.3035347735986214,1.3274176470588237,-0.008888447440106084,-0.008161476853452549,-0.0007269705866535352,-0.0013025821776109377,41.59342928655131,1.346369662527481,1.2851603374725191,-57.433421779221185
51,2013-03-13,1.2961,1.3034,1.3065,1.2923,-0.56%,-0.0072999999999998,1.0,1.313305,1.2978157169842972,1.3268153846153845,-0.00918121492495727,-0.008365424467753494,-0.0008157904572037768,-0.00046271304079581547,34.70607048130729,1.3417467391577187,1.2848632608422812,-75.2286109001218
52,2013-03-14,1.3005,1.2961,1.3033,1.2911,0.34%,0.0043999999999999,2.0,1.311525,1.2998805500732995,1.3263188679245284,-0.008954964778616015,-0.008483332529925999,-0.0004716322486900161,-0.007706394018007018,41.448880264769485,1.3383712189830175,1.2846787810169826,-69.50870707172432
53,2013-03-15,1.3076,1.3005,1.3109,1.2999,0.55%,0.0071000000000001,2.0,1.31009,1.305818588478454,1.3259722222222223,-0.008109270620900055,-0.00840852014812081,0.0002992495272207546,0.005382131324004396,50.891241956587805,1.334298906581972,1.285881093418028,-25.05583260607046
54,2013-03-18,1.2956,1.2959,1.2997,1.2882,-0.92%,-0.012,1.0,1.3081099999999999,1.2979581358027201,1.32542,-0.008311541344958595,-0.008389124387488367,7.758304252977223e-05,-0.006822537370640021,38.71537910551296,1.330042326537974,1.2861776734620258,-83.99845839943053
55,2013-03-19,1.2883,1.2957,1.2971,1.2845,-0.56%,-0.0073,1.0,1.305585,1.2905288005698585,1.324757142857143,-0.008957633321415193,-0.008502826174273732,-0.00045480714714146026,-0.01158508516188422,33.14851854989888,1.3239836584179072,1.2871863415820928,-110.89083844035329
56,2013-03-20,1.2933,1.2881,1.2978,1.2854,0.39%,0.0049999999999998,2.0,1.3038450000000001,1.292660492439198,1.3242052631578947,-0.008962889048594214,-0.008594838749137829,-0.000368050299456385,-0.002160327135252014,39.970162460093974,1.3196821282617408,1.2880078717382595,-99.54371894914692
57,2013-03-21,1.2898,1.2932,1.2956,1.288,-0.27%,-0.0034999999999998,1.0,1.3023900000000002,1.290460113639815,1.323612068965517,-0.009144067877027151,-0.008704684574715692,-0.00043938330231145864,-0.008227604767397102,36.926722625426976,1.3177429561699945,1.2870370438300058,-102.5640837740616
58,2013-03-22,1.2988,1.2898,1.3011,1.2889,0.70%,0.0089999999999998,2.0,1.30138,1.2968754108399574,1.3231915254237288,-0.008463862481901563,-0.008656520156152868,0.00019265767425130469,-0.006729886815540028,48.55017369986728,1.3146483398398265,1.2881116601601734,-54.111223896306505
59,2013-03-25,1.2852,1.2972,1.3049,1.283,-1.05%,-0.0136,1.0,1.30033,1.2878943255784516,1.3225583333333333,-0.008919384038633238,-0.008709092932648942,-0.0002102911059842956,-0.008027168879283873,36.74376826559476,1.315217239325567,1.285442760674433,-99.85494837319325
60,2013-03-26,1.2861,1.2852,1.289,1.2828,0.07%,0.0009000000000001,0.0,1.299325,1.286514075133489,1.321960655737705,-0.009102833873239069,-0.008787841120766967,-0.00031499275247210204,-0.0017076767833578978,37.896933283591984,1.3152232124119223,1.2834267875880778,-130.18029864611592
61,2013-03-27,1.278,1.2862,1.2868,1.275,-0.63%,-0.0080999999999999,1.0,1.29753,1.2799647865692667,1.3212516129032257,-0.009788980223733867,-0.008988068941360347,-0.00080091128237352,-0.011830201809324882,31.864580125664844,1.3145653317054775,1.2804946682945226,-157.05947848716514
62,2013-03-28,1.2816,1.278,1.2845,1.2755,0.28%,0.0036,2.0,1.29633,1.2812226430544462,1.3206222222222224,-0.009927824455902456,-0.00917602004426877,-0.0007518044116336872,-0.006357574817801198,37.006702667865206,1.3143259176657216,1.2783340823342784,-131.44671944998686
63,2013-03-29,1.282,1.2816,1.2839,1.2793,0.03%,0.0003999999999999,0.0,1.29532,1.2818206099356415,1.32001875,-0.009891559116935733,-0.009319127858802161,-0.0005724312581335718,-0.012935016938712601,37.610355708371394,1.314175639949219,1.276464360050781,-106.45507547520525
64,2013-04-01,1.2849,1.2814,1.2868,1.2771,0.23%,0.0028999999999999,2.0,1.294435,1.2841893715236097,1.3194784615384614,-0.009519082750315988,-0.009359118837104927,-0.0001599639132110614,-0.00023342670401491362,42.240577616328146,1.3135121591176424,1.2753578408823576,-86.7719955284229
65,2013-04-02,1.282,1.2847,1.2879,1.2809,-0.23%,-0.0028999999999999,1.0,1.29328,1.2825052395823715,1.3189106060606062,-0.009350115992989183,-0.009357318268281779,7.202275292595567e-06,-0.003187932509136142,38.90873616473503,1.3124353867646963,1.2741246132353037,-74.01569503534807
66,2013-04-03,1.2851,1.282,1.2865,1.279,0.24%,0.0030999999999998,2.0,1.2927000000000002,1.2845012091343935,1.3184059701492539,-0.00886388715470754,-0.009258632045566931,0.00039474489085939216,0.005555555555555465,44.325301149510175,1.3121200113827234,1.273279988617277,-67.38887966754734
67,2013-04-04,1.2936,1.2849,1.295,1.2746,0.66%,0.0085000000000001,2.0,1.29185,1.291500279031014,1.3180411764705884,-0.007703862997595845,-0.008947678235972714,0.0012438152383768691,0.00936329588014982,56.52150093796291,1.3093660077162468,1.274333992283753,-31.139691258004824
68,2013-04-05,1.299,1.2936,1.3041,1.29,0.42%,0.0053999999999998,2.0,1.29177,1.2972692951610032,1.3177652173913044,-0.006276449620968627,-0.008413432512971896,0.002136982892003269,0.013260530421216773,62.53724208006993,1.3091316758832066,1.2744083241167936,52.223429513194695
69,2013-04-08,1.3009,1.2975,1.3039,1.2963,0.15%,0.0019,0.0,1.29159,1.3000621450371546,1.3175242857142857,-0.004935012364397862,-0.00771774848325709,0.002782736118859228,0.012452330920694228,64.52969152333154,1.3084637603833145,1.2747162396166856,76.61802025439013
70,2013-04-09,1.3082,1.3008,1.3104,1.3004,0.56%,0.0073,2.0,1.29183,1.3063220334701127,1.3173929577464787,-0.003245453119342212,-0.0068232894104741145,0.0035778362911319025,0.020436817472698907,71.29720235490129,1.3095274693403454,1.2741325306596547,121.61042024459086
71,2013-04-10,1.307,1.3082,1.3123,1.3052,-0.09%,-0.0012,0.0,1.292375,1.3068435461854107,1.317248611111111,-0.0019804656410868926,-0.005854724656596671,0.003874259015509778,0.01704147537156644,68.80717557504332,1.3112577824666825,1.2734922175333176,122.02165001884572
72,2013-04-11,1.3103,1.3069,1.3139,1.3044,0.25%,0.0033,2.0,1.2928650000000002,1.309502356812018,1.3171534246575343,-0.0007035613132102547,-0.004824491987919387,0.004120930674709132,0.012909709338280718,71.91906201415885,1.3130960105895264,1.272633989410474,118.10466823028514
73,2013-04-12,1.3112,1.3098,1.3127,1.3037,0.07%,0.0008999999999999,0.0,1.293045,1.3108082361873887,1.3170729729729729,0.00037667497003446293,-0.003784258596328617,0.00416093356636308,0.00939183987682832,72.77379912420021,1.313882968887784,1.272207031112216,111.83427792378897
74,2013-04-15,1.3036,1.3134,1.3135,1.3023,-0.58%,-0.0075999999999998,1.0,1.293445,1.3052634391201667,1.3168933333333332,0.0006124535398694952,-0.002904916169088995,0.0035173697089584902,0.0020754862018603636,56.12756079618801,1.3147904272189088,1.272099572781091,85.30275872408195
75,2013-04-16,1.3178,1.3034,1.3203,1.3028,1.09%,0.0141999999999999,2.0,1.29492,1.3149069474892694,1.3169052631578948,0.0019229643448415157,-0.0019393400663028928,0.0038623044111444084,0.007338327472863517,70.6171849595526,1.3187059401194965,1.2711340598805037,113.71176630871983
76,2013-04-17,1.303,1.3177,1.3203,1.3003,-1.12%,-0.0148000000000001,1.0,1.295405,1.3057477571129084,1.3167246753246753,0.001747176920305904,-0.0012020366689811336,0.0029492135892870376,-0.003060443764345833,50.54267868295835,1.3194460591762434,1.2713639408237565,72.55695992075363
77,2013-04-18,1.3052,1.3031,1.3098,1.3022,0.17%,0.0021999999999999,2.0,1.296175,1.3053264054875942,1.316576923076923,0.001765039457546802,-0.0006086214436755466,0.0023736609012223486,-0.003892238418682824,52.84199523592048,1.320445569138684,1.271904430861316,55.28166642972562
78,2013-04-19,1.3052,1.305,1.3129,1.3046,0.00%,0.0,0.0,1.296495,1.305229170497137,1.316432911392405,0.0017589199131338162,-0.00013511317231367398,0.0018940330854474903,-0.004575960951799882,52.84199523592048,1.321078047218076,1.2719119527819238,60.960314896401684
79,2013-04-22,1.3067,1.3079,1.3094,1.3015,0.11%,0.0015,0.0,1.29757,1.3063605778070317,1.31631125,0.0018537388465638127,0.00026265723146182336,0.0015910816151019894,0.0023780300705737037,54.751567533076546,1.3219529189565553,1.2731870810434445,47.137824041530294
80,2013-04-23,1.2999,1.3066,1.3085,1.2973,-0.52%,-0.0067999999999999,1.0,1.29826,1.3013909025708537,1.3161086419753085,0.0013644518132500671,0.0004830161478194721,0.000881435665430595,-0.01358324480194265,45.18164753372301,1.3220500819670689,1.274469918032931,21.621731459919786
81,2013-04-24,1.3016,1.2998,1.3035,1.2955,0.13%,0.0017,0.0,1.2994400000000002,1.3015517467471203,1.3159317073170733,0.0011011704986796378,0.0006066470179915053,0.0004945234806881325,-0.001074443591711317,47.81290178242337,1.321258331259453,1.2776216687405473,6.967479757682497
82,2013-04-25,1.3013,1.3013,1.3094,1.2989,-0.02%,-0.0003000000000001,0.0,1.300425,1.3013580954031816,1.315755421686747,0.0008584153889883428,0.0006570006921908728,0.00020141469679747,-0.0029880478087649515,47.35011798955652,1.320566486382193,1.2802835136178068,19.58188858766096
83,2013-04-26,1.3028,1.3013,1.3049,1.2992,0.12%,0.0015,0.0,1.3014649999999999,1.3024672527853496,1.3156011904761904,0.0007780982473328812,0.0006812202032192746,9.687804411360665e-05,-0.0018387986515476234,50.13463546891748,1.3196540973706161,1.2832759026293836,7.870700676041138
84,2013-04-29,1.31,1.3032,1.3117,1.3028,0.55%,0.0072,2.0,1.3027199999999999,1.3082616737196961,1.315535294117647,0.001280663469712895,0.0008011088565179987,0.0004795546131948962,0.0025254457794444637,61.43183233285773,1.3195062851286672,1.2859337148713326,45.05402601304925
85,2013-04-30,1.3167,1.3098,1.3186,1.3056,0.51%,0.0066999999999999,2.0,1.304455,1.3147526939353145,1.3155488372093023,0.002194289630042645,0.001079745011222928,0.0011145446188197171,0.012924071082390895,68.97807343880348,1.3192829217410182,1.2896270782589816,85.4857814269054
86,2013-05-01,1.318,1.3169,1.3245,1.3161,0.10%,0.0013,0.0,1.3061,1.3172506216773803,1.3155770114942529,0.0029887911558845737,0.0014615542401552571,0.0015272369157293166,0.012599877074369983,70.27994383841707,1.3190704116722347,1.2931295883277654,137.88237661614642
87,2013-05-02,1.3064,1.318,1.3216,1.3037,-0.88%,-0.0116,1.0,1.30674,1.3089039896178571,1.3154727272727273,0.002651847437887156,0.0016996128797016367,0.0009522345581855192,0.003919157765311692,49.07552120875859,1.3182998943721218,1.2951801056278782,46.970197650320465
88,2013-05-03,1.3115,1.3065,1.316,1.3035,0.39%,0.0051000000000001,2.0,1.307365,1.3109009206810442,1.3154280898876405,0.0027644773176569437,0.0019125857672926982,0.0008518915503642455,0.0066779244703716245,55.8352721926418,1.3185070068115827,1.2962229931884175,39.09128917798176
89,2013-05-06,1.3076,1.3115,1.3143,1.3054,-0.30%,-0.0039,1.0,1.3077,1.308361750926395,1.315341111111111,0.002510104974825289,0.0020320896087992167,0.00047801536602607234,-0.0018320610687022577,49.98125975577069,1.3184184052230823,1.2969815947769179,16.87182169841517
90,2013-05-07,1.3079,1.3075,1.3133,1.3068,0.02%,0.0002999999999999,0.0,1.307685,1.308006557906091,1.3152593406593407,0.002306136843263973,0.002086899055692168,0.0002192377875718048,-0.006683375104427675,50.44242819335892,1.318401298457558,1.296968701542442,18.14002907683476
91,2013-05-08,1.3152,1.3079,1.3196,1.3072,0.56%,0.0072999999999998,2.0,1.3080950000000002,1.3135399749014056,1.315258695652174,0.002702388172174386,0.0022099968789886116,0.0004923912931857743,-0.002124430955994033,60.63318836914592,1.3193164972263012,1.2968735027736993,79.89841147788479
92,2013-05-09,1.3043,1.3154,1.318,1.3011,-0.83%,-0.0108999999999999,1.0,1.307795,1.3064323019003246,1.3151408602150538,0.002112529376623762,0.002190503378515642,-7.797400189188007e-05,-0.0016074709124311013,44.771490864523905,1.3190888688536786,1.2965011311463215,-7.43743612790582
93,2013-05-10,1.2993,1.3042,1.3051,1.2936,-0.38%,-0.0050000000000001,1.0,1.3072,1.3009459158231518,1.3149723404255318,0.0012274544869288473,0.001997893600198283,-0.0007704391132694359,-0.009302325581395508,39.32629282960093,1.3189818772518993,1.2954181227481005,-111.73616251568082
94,2013-05-13,1.2976,1.2957,1.2999,1.2942,-0.13%,-0.0016999999999998,0.0,1.3069000000000002,1.2983721344207275,1.3147894736842105,0.00038441912335684947,0.0016751987048299964,-0.001290779581473147,-0.007647598654022643,37.53535907714185,1.3193542108710643,1.294445789128936,-120.80005708925569
95,2013-05-14,1.292,1.2976,1.303,1.2916,-0.43%,-0.0056,1.0,1.30561,1.2934704925586296,1.3145520833333333,-0.0007271831600499379,0.0011947223318540096,-0.0019219054919039475,-0.012156892728801915,31.99687306233949,1.3186417668552002,1.2925782331447997,-121.91353972421251
96,2013-05-15,1.2887,1.2919,1.2943,1.2843,-0.26%,-0.0033,1.0,1.3048950000000001,1.2898008828981453,1.3142855670103093,-0.001853057505624589,0.0005851663643582899,-0.002438223869982879,-0.020149026763990243,29.079382326590306,1.3199429199471793,1.289847080052821,-154.00732770718633
97,2013-05-16,1.2882,1.2886,1.293,1.2846,-0.04%,-0.0004999999999999,0.0,1.304045,1.2885694345149568,1.314019387755102,-0.002753921366053458,-8.265118172405967e-05,-0.002671270184329398,-0.012343785938817759,28.623111438536327,1.3208395448536712,1.2872504551463286,-133.0171804670945
98,2013-05-17,1.2839,1.2881,1.289,1.2796,-0.33%,-0.0042999999999999,1.0,1.30298,1.284977561811144,1.3137151515151513,-0.0037713626086566254,-0.0008203934671105729,-0.0029509691415460526,-0.01185253598091269,24.766940316233786,1.3220177574973049,1.2839422425026952,-139.7151052527595
99,2013-05-20,1.2883,1.2811,1.2902,1.2803,0.34%,0.0043999999999999,2.0,1.30206,1.2875332834948796,1.313461,-0.0041745275410818294,-0.0014912202819048243,-0.002683307259177005,-0.007167077681874295,35.091533186735106,1.322093172489645,1.282026827510355,-108.66301324034464
100,2013-05-21,1.2906,1.2883,1.2934,1.2841,0.18%,0.0022999999999999,2.0,1.301595,1.289892296191126,1.3132346534653465,-0.004259348755476733,-0.002044845976619206,-0.002214502778857527,-0.0010835913312694024,40.0534710157697,1.322261013289046,1.2809289867109541,-80.31190683815377
101,2013-05-22,1.2858,1.2906,1.3,1.2833,-0.37%,-0.0047999999999999,1.0,1.300805,1.286744376044106,1.31296568627451,-0.004660170518828943,-0.0025679108850611533,-0.00209225963376779,-0.0022503297897104855,33.826602981341594,1.3226448452857416,1.2789651547142584,-72.37604986619411
102,2013-05-23,1.2936,1.2857,1.2956,1.2821,0.61%,0.0078,2.0,1.3004200000000001,1.2920179329332553,1.3127776699029128,-0.004298875085343434,-0.0029141037251176095,-0.0013847713602258248,0.004191895668374531,48.76216439679115,1.322493332326585,1.2783466676734152,-62.3482236959612
103,2013-05-24,1.2932,1.2938,1.2998,1.2906,-0.03%,-0.0004000000000001,0.0,1.2999399999999999,1.2929272152922897,1.312589423076923,-0.003998727664973556,-0.003131028513088799,-0.0008676991518847569,0.007243554793986965,48.119517110350166,1.3222120405323252,1.2776679594676745,-34.9090875690853
104,2013-05-27,1.2932,1.2928,1.2951,1.2917,0.00%,0.0,0.0,1.2991,1.293137049682836,1.312404761904762,-0.0037179998836014416,-0.0032484227871913277,-0.00046957709641011394,0.003803461926569824,48.119517110350166,1.3210392462567802,1.2771607537432197,-37.855275433100445
105,2013-05-28,1.2856,1.2929,1.2951,1.2849,-0.59%,-0.0075999999999998,1.0,1.297545,1.2873393191575777,1.3121518867924529,-0.004061953902371185,-0.003411129010227299,-0.0006508248921438856,-0.0038741670540832895,36.08838354954496,1.3186235473383388,1.2764664526616611,-60.698389088542136
